customer_id,region,segment,signup_date,contract_length_months,tenure_days,support_tickets_last_year,satisfaction_score,avg_order_value,orders_last_year,discount_pct,late_payments_last_year,churned
CUST-02506,Latin America,SMB,2025-03-22,12,465,3,9.1,275.9,1,0.174,0,0
CUST-02507,APAC,SMB,2023-09-19,1,1015,2,8.4,145.61,8,0.027,0,1
CUST-02508,Latin America,Mid-Market,2025-01-30,24,516,7,5.9,206.25,5,0.18,0,0
CUST-02509,APAC,SMB,2023-12-08,1,935,3,5.9,209.12,4,0.02,0,1
CUST-02510,APAC,Mid-Market,2021-08-05,1,1790,2,6.0,88.33,6,0.143,0,1
CUST-02511,North America,Mid-Market,2021-01-24,12,1983,5,8.0,133.77,9,0.145,0,1
CUST-02512,Europe,SMB,2023-11-13,1,960,4,8.1,326.98,5,0.159,1,0
CUST-02513,Latin America,Mid-Market,2022-08-20,1,1410,2,5.4,172.22,3,0.058,2,1
CUST-02514,Europe,Mid-Market,2022-01-17,24,1625,2,6.4,97.87,9,0.175,0,0
CUST-02515,Europe,SMB,2024-06-06,12,754,5,9.9,158.47,8,0.16,0,0
CUST-02516,Latin America,Mid-Market,2022-11-18,36,1320,4,5.6,96.58,6,0.08,0,0
CUST-02517,North America,SMB,2023-07-14,12,1082,2,8.3,172.13,6,0.04,0,0
CUST-02518,Europe,Enterprise,2023-07-13,1,1083,4,6.1,257.96,9,0.096,0,0
CUST-02519,North America,Mid-Market,2021-04-09,36,1908,1,6.3,96.43,6,0.186,1,0
CUST-02520,Latin America,SMB,2024-05-03,36,788,1,6.6,287.51,7,0.133,1,0
CUST-02521,Europe,Mid-Market,2024-03-02,24,850,1,8.8,55.07,9,0.123,1,0
CUST-02522,Latin America,SMB,2022-12-10,12,1298,6,7.7,223.26,8,0.055,1,1
CUST-02523,Europe,Mid-Market,2025-09-04,24,299,4,7.6,210.33,7,0.172,0,0
CUST-02524,APAC,SMB,2021-10-03,1,1731,3,6.2,161.12,7,0.142,0,0
CUST-02525,North America,Mid-Market,2022-10-01,1,1368,4,8.3,102.47,2,0.143,1,0
CUST-02526,Europe,SMB,2023-08-31,24,1034,1,7.2,127.54,6,0.117,0,0
CUST-02527,Latin America,Mid-Market,2021-10-03,24,1731,2,10.0,321.34,3,0.059,2,0
CUST-02528,North America,SMB,2024-09-13,12,655,3,8.8,103.24,6,0.187,0,0
CUST-02529,APAC,Enterprise,2024-12-10,24,567,1,8.4,430.02,5,0.17,0,0
CUST-02530,North America,Mid-Market,2024-08-09,12,690,1,4.8,195.33,6,0.198,1,0
CUST-02531,Latin America,SMB,2022-07-01,1,1460,2,6.9,112.33,2,0.109,0,0
CUST-02532,Europe,SMB,2023-04-24,24,1163,3,4.3,268.47,3,0.017,1,0
CUST-02533,APAC,Mid-Market,2023-04-15,12,1172,0,9.3,37.88,3,0.11,0,0
CUST-02534,APAC,Mid-Market,2021-04-17,12,1900,2,5.9,196.39,7,0.017,0,1
CUST-02535,APAC,SMB,2022-06-07,12,1484,4,6.9,120.43,4,0.023,1,0
CUST-02536,North America,SMB,2025-07-06,12,359,3,6.3,100.84,4,0.129,0,0
CUST-02537,North America,SMB,2024-03-01,1,851,4,6.5,178.56,3,0.106,0,0
CUST-02538,Latin America,SMB,2025-02-02,1,513,2,8.6,134.9,8,0.082,0,1
CUST-02539,APAC,Enterprise,2024-06-06,1,754,0,7.9,158.1,9,0.105,2,0
CUST-02540,North America,Mid-Market,2024-07-16,24,714,1,6.2,205.7,6,0.074,1,0
CUST-02541,APAC,Enterprise,2021-06-20,24,1836,1,6.4,198.1,7,0.182,2,0
CUST-02542,Latin America,SMB,2024-02-29,1,852,3,6.4,110.65,10,0.02,0,1
CUST-02543,Latin America,Enterprise,2023-01-30,1,1247,3,7.0,274.41,10,0.081,0,0
CUST-02544,APAC,SMB,2022-04-24,1,1528,1,2.0,391.54,10,0.122,0,0
CUST-02545,APAC,SMB,2025-07-31,1,334,1,7.4,125.75,8,0.195,0,1
CUST-02546,Latin America,SMB,2021-01-22,1,1985,0,3.5,201.01,4,0.111,0,0
CUST-02547,Latin America,SMB,2024-01-22,1,890,3,8.6,175.8,6,0.08,1,0
CUST-02548,Latin America,Mid-Market,2025-05-28,1,398,1,6.1,219.41,10,0.016,0,0
CUST-02549,APAC,SMB,2022-05-19,24,1503,1,5.9,69.9,5,0.171,1,0
CUST-02550,Latin America,SMB,2025-09-10,12,293,1,7.6,250.36,5,0.143,0,0
CUST-02551,Latin America,SMB,2025-04-17,36,439,2,9.2,119.77,8,0.056,0,0
CUST-02552,Europe,SMB,2023-09-23,12,1011,8,9.1,241.87,5,0.109,0,1
CUST-02553,APAC,SMB,2025-05-28,1,398,0,6.2,325.84,4,0.071,0,0
CUST-02554,North America,SMB,2021-01-17,36,1990,2,6.5,263.39,5,0.069,0,0
CUST-02555,Europe,SMB,2022-10-16,24,1353,2,9.7,202.03,5,0.152,0,0
CUST-02556,Europe,Mid-Market,2022-05-04,36,1518,0,4.9,100.88,4,0.051,1,0
CUST-02557,Latin America,Mid-Market,2025-06-05,24,390,0,8.2,42.32,7,0.159,0,1
CUST-02558,North America,Mid-Market,2023-01-15,12,1262,2,8.1,229.12,6,0.066,1,0
CUST-02559,Latin America,SMB,2025-02-08,1,507,0,6.9,209.02,8,0.052,0,0
CUST-02560,North America,Mid-Market,2025-12-28,24,184,2,6.7,62.48,6,0.074,0,0
CUST-02561,North America,SMB,2023-12-14,24,929,2,8.2,211.07,8,0.111,1,0
CUST-02562,APAC,Mid-Market,2021-04-25,12,1892,1,8.2,69.99,5,0.008,1,0
CUST-02563,APAC,SMB,2025-03-30,1,457,3,6.9,94.19,8,0.158,0,0
CUST-02564,APAC,Mid-Market,2023-05-14,12,1143,3,7.5,79.03,5,0.129,1,0
CUST-02565,APAC,Mid-Market,2021-02-25,12,1951,5,6.5,135.71,9,0.133,0,0
CUST-02566,APAC,SMB,2021-11-21,12,1682,4,5.9,273.25,8,0.032,1,1
CUST-02567,APAC,SMB,2021-06-27,24,1829,2,7.1,207.22,8,0.099,1,0
CUST-02568,Latin America,Enterprise,2024-07-26,24,704,1,8.2,181.3,3,0.08,0,0
CUST-02569,North America,Mid-Market,2021-06-18,1,1838,1,7.8,240.81,2,0.046,1,0
CUST-02570,Europe,Mid-Market,2023-08-07,24,1058,4,8.4,183.29,2,0.171,0,0
CUST-02571,North America,Enterprise,2024-08-24,24,675,4,6.7,240.77,5,0.111,1,0
CUST-02572,Europe,SMB,2025-07-27,12,338,0,8.8,175.77,5,0.154,0,0
CUST-02573,APAC,SMB,2023-04-05,1,1182,3,7.5,81.47,4,0.178,0,0
CUST-02574,Latin America,Mid-Market,2024-11-10,1,597,0,8.1,264.85,5,0.062,0,0
CUST-02575,Europe,Enterprise,2021-07-22,1,1804,2,7.6,123.13,7,0.142,0,0
CUST-02576,Europe,Enterprise,2022-06-28,12,1463,2,8.1,265.26,5,0.09,1,0
CUST-02577,APAC,SMB,2021-07-25,1,1801,2,8.0,153.13,10,0.108,0,0
CUST-02578,Latin America,SMB,2023-11-13,36,960,1,9.4,74.2,2,0.196,1,0
CUST-02579,North America,SMB,2023-10-05,36,999,10,7.5,41.82,8,0.063,1,0
CUST-02580,APAC,SMB,2022-08-01,36,1429,0,3.9,135.99,9,0.117,0,0
CUST-02581,North America,Enterprise,2025-03-04,36,483,0,6.1,462.31,12,0.069,1,0
CUST-02582,APAC,SMB,2025-05-16,12,410,4,4.1,252.44,5,0.088,0,0
CUST-02583,Latin America,SMB,2024-10-24,1,614,4,6.8,69.31,9,0.064,0,0
CUST-02584,Europe,Mid-Market,2023-10-13,1,991,5,4.6,119.04,8,0.091,0,1
CUST-02585,North America,SMB,2024-10-15,12,623,1,8.7,237.45,5,0.003,0,0
CUST-02586,North America,Mid-Market,2023-02-22,1,1224,4,4.9,178.35,4,0.149,1,1
CUST-02587,Latin America,Enterprise,2021-07-16,36,1810,3,9.0,244.01,7,0.053,0,0
CUST-02588,Europe,SMB,2022-01-04,24,1638,0,4.1,168.93,10,0.025,0,1
CUST-02589,North America,Mid-Market,2021-06-13,1,1843,1,9.4,153.08,6,0.025,1,0
CUST-02590,North America,SMB,2024-10-25,1,613,3,7.8,181.42,2,0.199,0,0
CUST-02591,APAC,SMB,2023-02-11,24,1235,2,8.0,178.79,6,0.067,0,0
CUST-02592,APAC,SMB,2025-03-30,12,457,1,5.1,199.66,10,0.153,0,0
CUST-02593,APAC,Mid-Market,2025-08-30,24,304,2,8.2,199.98,6,0.123,0,0
CUST-02594,Latin America,SMB,2024-11-10,36,597,1,8.7,228.1,2,0.081,1,0
CUST-02595,Latin America,SMB,2022-04-17,12,1535,5,8.5,120.77,11,0.128,0,0
CUST-02596,Latin America,SMB,2022-10-02,1,1367,2,9.1,129.79,5,0.173,0,0
CUST-02597,North America,SMB,2023-04-20,12,1167,2,7.9,64.42,8,0.061,0,0
CUST-02598,Latin America,Enterprise,2022-07-16,1,1445,2,8.7,114.01,3,0.166,0,0
CUST-02599,APAC,Mid-Market,2022-01-31,24,1611,4,6.8,196.83,4,0.154,0,0
CUST-02600,APAC,SMB,2023-03-21,12,1197,0,8.4,152.0,9,0.057,0,0
CUST-02601,North America,SMB,2023-10-06,24,998,4,9.7,335.16,3,0.074,0,0
CUST-02602,North America,SMB,2022-08-16,12,1414,6,10.0,294.96,4,0.176,0,0
CUST-02603,APAC,Mid-Market,2024-10-14,1,624,5,8.1,183.39,9,0.099,0,0
CUST-02604,Europe,SMB,2024-02-20,1,861,3,6.2,180.4,9,0.118,0,0
CUST-02605,APAC,Mid-Market,2022-10-21,12,1348,2,6.7,67.29,7,0.135,0,0
CUST-02606,North America,SMB,2024-05-26,12,765,1,8.7,224.45,8,0.039,0,0
CUST-02607,North America,Mid-Market,2024-09-12,1,656,3,7.6,50.03,4,0.134,0,0
CUST-02608,Europe,SMB,2025-07-02,12,363,3,3.9,200.44,10,0.084,2,1
CUST-02609,Latin America,Mid-Market,2022-04-08,1,1544,3,6.8,314.56,3,0.026,1,0
CUST-02610,APAC,SMB,2023-11-12,1,961,3,5.3,259.76,5,0.116,1,1
CUST-02611,Latin America,SMB,2022-01-18,24,1624,0,7.5,247.48,6,0.166,0,0
CUST-02612,North America,SMB,2025-12-09,12,203,1,6.8,120.75,8,0.086,1,0
CUST-02613,Latin America,Mid-Market,2025-11-03,1,239,2,7.2,213.51,7,0.17,1,0
CUST-02614,North America,Mid-Market,2022-09-10,24,1389,3,7.1,94.12,5,0.1,0,0
CUST-02615,APAC,Enterprise,2021-02-07,1,1969,5,6.5,104.86,5,0.195,0,0
CUST-02616,Europe,Enterprise,2025-02-13,12,502,1,8.9,93.88,5,0.067,1,1
CUST-02617,APAC,Mid-Market,2024-04-13,12,808,2,5.7,119.31,6,0.182,0,0
CUST-02618,Europe,Enterprise,2021-09-08,1,1756,2,5.9,243.22,4,0.081,0,1
CUST-02619,Europe,Mid-Market,2024-04-12,12,809,2,8.9,120.64,9,0.152,0,0
CUST-02620,Europe,Mid-Market,2024-05-29,1,762,5,7.6,442.4,6,0.074,1,0
CUST-02621,Europe,SMB,2025-09-06,12,297,2,7.4,301.06,9,0.179,1,0
CUST-02622,Europe,SMB,2022-11-09,1,1329,3,6.9,63.07,8,0.086,0,0
CUST-02623,APAC,SMB,2024-01-07,36,905,3,5.9,107.06,10,0.176,0,0
CUST-02624,Europe,SMB,2022-10-08,24,1361,2,8.6,62.74,5,0.08,0,0
CUST-02625,North America,SMB,2025-02-21,1,494,4,6.7,210.55,5,0.133,0,0
CUST-02626,APAC,SMB,2025-06-12,12,383,2,6.1,104.24,6,0.15,0,0
CUST-02627,APAC,SMB,2022-11-30,1,1308,3,6.3,142.83,9,0.059,1,0
CUST-02628,North America,SMB,2024-03-16,24,836,2,6.4,186.2,9,0.091,0,0
CUST-02629,Europe,Mid-Market,2024-10-08,24,630,1,9.1,232.61,5,0.027,0,0
CUST-02630,APAC,Mid-Market,2023-07-19,1,1077,3,10.0,247.17,8,0.191,0,0
CUST-02631,APAC,Enterprise,2023-06-17,1,1109,5,7.8,137.3,9,0.185,0,0
CUST-02632,Latin America,SMB,2025-11-16,12,226,3,6.8,214.04,12,0.109,2,0
CUST-02633,Europe,Mid-Market,2021-07-11,12,1815,4,8.0,150.01,3,0.115,0,0
CUST-02634,North America,Mid-Market,2022-09-01,1,1398,2,6.5,188.4,5,0.191,1,0
CUST-02635,Latin America,Enterprise,2023-12-18,1,925,0,9.1,204.2,6,0.054,0,0
CUST-02636,Europe,Enterprise,2023-12-20,24,923,3,10.0,320.45,4,0.056,1,0
CUST-02637,Latin America,Mid-Market,2025-07-01,24,364,1,8.4,304.18,4,0.106,0,0
CUST-02638,Europe,Mid-Market,2023-03-15,24,1203,3,7.3,244.17,11,0.047,1,0
CUST-02639,North America,SMB,2024-04-09,1,812,1,9.2,93.5,4,0.006,0,0
CUST-02640,APAC,SMB,2024-02-25,12,856,1,7.8,254.46,6,0.131,0,0
CUST-02641,North America,SMB,2021-06-23,1,1833,1,6.1,154.72,3,0.087,0,0
CUST-02642,Europe,SMB,2023-10-14,36,990,0,7.9,213.14,4,0.024,0,0
CUST-02643,North America,SMB,2022-05-31,1,1491,3,6.8,286.17,7,0.19,1,0
CUST-02644,North America,SMB,2021-08-11,1,1784,5,5.3,106.18,1,0.147,0,1
CUST-02645,Latin America,SMB,2025-12-18,1,194,2,8.0,164.24,4,0.015,0,0
CUST-02646,North America,Mid-Market,2021-10-01,1,1733,1,5.8,164.65,5,0.156,0,1
CUST-02647,Latin America,SMB,2021-02-08,1,1968,4,5.9,114.53,7,0.193,0,0
CUST-02648,APAC,SMB,2023-10-10,36,994,2,7.7,87.71,7,0.182,0,0
CUST-02649,North America,Mid-Market,2024-09-29,24,639,4,6.4,194.72,7,0.064,1,0
CUST-02650,Latin America,Enterprise,2021-04-26,24,1891,4,3.2,141.69,7,0.198,0,0
CUST-02651,North America,SMB,2022-07-04,12,1457,1,9.9,157.83,10,0.075,0,0
CUST-02652,Europe,Mid-Market,2024-12-02,12,575,1,6.1,89.95,6,0.161,0,0
CUST-02653,Europe,SMB,2025-11-26,24,216,3,7.8,59.15,4,0.189,1,0
CUST-02654,APAC,SMB,2024-10-11,12,627,3,10.0,106.64,7,0.031,0,0
CUST-02655,North America,SMB,2025-01-28,24,518,5,5.1,279.39,4,0.169,0,0
CUST-02656,APAC,Mid-Market,2025-10-03,36,270,0,7.4,106.95,12,0.143,0,0
CUST-02657,Latin America,SMB,2024-02-09,12,872,1,7.2,110.45,7,0.013,0,0
CUST-02658,Europe,Enterprise,2021-02-02,36,1974,4,7.7,120.48,4,0.17,2,0
CUST-02659,Europe,Mid-Market,2025-03-09,36,478,1,8.8,85.86,5,0.195,0,0
CUST-02660,Latin America,Enterprise,2021-05-09,1,1878,2,8.2,565.24,2,0.068,0,0
CUST-02661,Latin America,SMB,2022-10-17,12,1352,5,6.9,116.13,6,0.031,0,0
CUST-02662,North America,SMB,2025-03-06,1,481,2,9.0,272.9,1,0.033,0,0
CUST-02663,North America,SMB,2021-05-05,12,1882,4,6.3,35.79,8,0.061,0,0
CUST-02664,APAC,Mid-Market,2022-11-10,36,1328,3,7.1,408.79,5,0.097,0,0
CUST-02665,Latin America,Mid-Market,2025-10-06,1,267,4,6.9,176.53,4,0.155,0,0
CUST-02666,Europe,Enterprise,2023-09-23,12,1011,2,6.8,138.15,6,0.069,0,1
CUST-02667,Latin America,SMB,2021-04-18,12,1899,4,7.0,151.04,7,0.197,0,0
CUST-02668,APAC,SMB,2021-11-22,24,1681,3,5.6,187.97,6,0.162,2,0
CUST-02669,Europe,SMB,2024-08-11,12,688,3,8.5,270.92,5,0.163,1,0
CUST-02670,Latin America,Mid-Market,2023-11-25,12,948,3,3.5,63.55,3,0.061,0,0
CUST-02671,Latin America,Mid-Market,2022-01-03,1,1639,4,7.0,297.13,7,0.168,0,0
CUST-02672,North America,Enterprise,2022-07-30,1,1431,1,5.7,84.15,8,0.049,1,1
CUST-02673,Latin America,SMB,2024-08-29,1,670,6,9.2,302.96,9,0.102,0,0
CUST-02674,Europe,SMB,2022-12-02,12,1306,0,7.9,192.99,3,0.152,0,0
CUST-02675,Latin America,SMB,2024-06-20,12,740,4,8.5,83.58,4,0.164,3,0
CUST-02676,APAC,SMB,2024-05-04,12,787,2,6.2,185.02,6,0.107,0,0
CUST-02677,North America,SMB,2023-05-21,12,1136,2,8.5,186.57,8,0.041,0,0
CUST-02678,APAC,Mid-Market,2022-12-23,12,1285,2,6.2,228.15,2,0.158,0,0
CUST-02679,APAC,SMB,2023-02-12,12,1234,3,6.6,81.61,4,0.172,1,0
CUST-02680,North America,SMB,2024-03-01,1,851,2,9.9,64.58,9,0.121,0,0
CUST-02681,Latin America,Mid-Market,2025-09-17,12,286,2,8.9,121.08,4,0.127,2,1
CUST-02682,Latin America,SMB,2023-01-14,12,1263,3,8.8,167.92,4,0.179,0,0
CUST-02683,APAC,Mid-Market,2023-01-06,1,1271,0,8.9,86.22,8,0.021,0,0
CUST-02684,APAC,Mid-Market,2023-04-02,1,1185,2,7.1,94.41,7,0.079,0,0
CUST-02685,Latin America,SMB,2021-05-29,24,1858,1,5.1,181.86,7,0.075,1,1
CUST-02686,North America,Enterprise,2022-08-29,24,1401,4,9.1,101.77,8,0.185,0,0
CUST-02687,Latin America,SMB,2021-10-26,12,1708,2,4.8,346.72,4,0.197,1,0
CUST-02688,North America,SMB,2022-02-16,1,1595,2,8.6,75.17,8,0.056,0,0
CUST-02689,APAC,SMB,2022-03-04,1,1579,5,5.4,223.65,3,0.058,0,0
CUST-02690,Europe,SMB,2025-12-03,1,209,4,10.0,61.76,7,0.041,0,1
CUST-02691,Europe,SMB,2025-02-25,1,490,5,10.0,148.75,8,0.06,0,1
CUST-02692,North America,SMB,2022-01-24,24,1618,3,6.6,134.17,8,0.113,0,0
CUST-02693,Europe,Mid-Market,2023-12-05,24,938,2,7.8,129.68,3,0.12,0,0
CUST-02694,Europe,SMB,2023-07-03,12,1093,3,8.7,92.93,3,0.035,0,0
CUST-02695,North America,Mid-Market,2022-07-14,12,1447,1,8.6,125.74,4,0.012,1,0
CUST-02696,North America,Enterprise,2023-07-17,24,1079,1,7.2,130.35,7,0.005,0,0
CUST-02697,Latin America,SMB,2024-10-02,36,636,1,7.7,95.47,4,0.165,0,0
CUST-02698,Europe,SMB,2021-05-01,1,1886,2,6.3,190.72,0,0.171,1,0
CUST-02699,North America,Mid-Market,2024-11-11,1,596,4,7.4,206.34,3,0.156,1,0
CUST-02700,Latin America,SMB,2022-11-27,24,1311,2,9.0,168.11,5,0.115,1,0
CUST-02701,Europe,Mid-Market,2024-02-06,24,875,3,5.7,198.22,5,0.141,0,0
CUST-02702,North America,SMB,2023-12-10,24,933,3,6.2,158.69,6,0.098,0,1
CUST-02703,North America,SMB,2025-07-18,1,347,3,5.0,296.13,8,0.044,0,1
CUST-02704,North America,Mid-Market,2025-07-08,1,357,1,8.2,212.97,9,0.189,0,0
CUST-02705,Europe,Mid-Market,2021-04-09,24,1908,0,7.3,132.06,1,0.128,1,0
CUST-02706,Europe,SMB,2023-02-10,24,1236,2,9.8,112.82,7,0.043,0,0
CUST-02707,North America,SMB,2023-01-19,1,1258,3,6.8,308.56,7,0.077,0,0
CUST-02708,North America,Enterprise,2025-01-18,1,528,1,10.0,109.87,6,0.075,2,0
CUST-02709,Europe,SMB,2023-08-21,24,1044,1,8.2,116.34,2,0.113,0,0
CUST-02710,Europe,Mid-Market,2022-06-13,24,1478,0,9.0,208.14,4,0.133,0,0
CUST-02711,Latin America,SMB,2025-08-26,12,308,2,5.2,289.28,9,0.105,0,0
CUST-02712,Europe,Mid-Market,2024-09-18,1,650,3,7.4,160.88,5,0.104,1,0
CUST-02713,APAC,Mid-Market,2022-11-04,36,1334,1,6.8,194.44,4,0.156,0,0
CUST-02714,Latin America,Enterprise,2022-07-04,12,1457,4,9.0,46.48,10,0.072,0,0
CUST-02715,APAC,Enterprise,2022-06-04,1,1487,1,7.7,110.22,7,0.043,0,0
CUST-02716,North America,Mid-Market,2023-08-23,1,1042,2,9.2,160.22,8,0.153,2,0
CUST-02717,Europe,SMB,2023-12-23,36,920,0,8.6,198.09,7,0.118,1,0
CUST-02718,APAC,Mid-Market,2024-07-18,24,712,3,7.8,250.05,3,0.052,0,0
CUST-02719,Europe,SMB,2024-03-16,12,836,1,8.8,147.21,4,0.07,0,0
CUST-02720,Latin America,Enterprise,2024-06-12,1,748,3,7.8,305.27,8,0.118,1,0
CUST-02721,Latin America,SMB,2023-09-18,36,1016,3,7.4,234.89,6,0.159,1,0
CUST-02722,Europe,Mid-Market,2022-02-24,1,1587,1,10.0,62.68,12,0.044,2,0
CUST-02723,North America,Mid-Market,2021-03-23,12,1925,2,6.4,501.8,9,0.115,0,0
CUST-02724,Latin America,SMB,2025-10-21,24,252,2,4.8,157.18,5,0.108,0,0
CUST-02725,Latin America,Mid-Market,2025-02-23,1,492,3,7.9,190.48,12,0.076,0,0
CUST-02726,North America,SMB,2022-10-29,12,1340,0,7.5,157.27,8,0.064,0,0
CUST-02727,Latin America,Mid-Market,2021-03-24,12,1924,3,7.4,125.28,8,0.102,0,0
CUST-02728,Latin America,SMB,2021-11-03,1,1700,2,7.0,116.01,8,0.191,0,0
CUST-02729,Latin America,Enterprise,2024-03-08,36,844,1,8.1,217.38,9,0.129,0,0
CUST-02730,APAC,Mid-Market,2024-02-12,12,869,6,8.7,148.33,4,0.182,0,1
CUST-02731,Latin America,SMB,2024-02-10,24,871,3,7.6,69.62,8,0.041,0,0
CUST-02732,North America,SMB,2021-04-28,24,1889,3,9.0,211.56,6,0.078,0,0
CUST-02733,APAC,SMB,2021-03-18,12,1930,2,8.6,81.05,5,0.126,0,0
CUST-02734,Latin America,Mid-Market,2022-02-27,36,1584,3,9.1,91.36,5,0.125,0,0
CUST-02735,North America,Mid-Market,2022-07-18,24,1443,1,9.6,234.83,6,0.102,0,0
CUST-02736,APAC,Mid-Market,2021-10-06,36,1728,1,8.1,125.4,4,0.03,0,0
CUST-02737,APAC,SMB,2022-07-13,1,1448,4,8.6,251.32,8,0.082,0,0
CUST-02738,North America,SMB,2022-01-16,24,1626,3,9.4,292.83,5,0.054,0,0
CUST-02739,Europe,SMB,2024-07-06,12,724,3,8.4,157.8,5,0.168,0,1
CUST-02740,Latin America,Mid-Market,2023-08-27,12,1038,4,5.3,302.12,7,0.066,0,1
CUST-02741,North America,Mid-Market,2024-08-10,1,689,3,4.6,187.3,7,0.182,0,1
CUST-02742,Europe,SMB,2023-06-12,1,1114,4,6.5,89.07,7,0.157,0,0
CUST-02743,Latin America,SMB,2025-04-16,12,440,2,9.0,170.29,2,0.047,1,0
CUST-02744,Europe,Mid-Market,2023-06-28,12,1098,0,7.9,139.19,8,0.147,0,0
CUST-02745,APAC,Mid-Market,2021-09-10,12,1754,0,7.3,251.41,2,0.17,1,0
CUST-02746,APAC,Enterprise,2023-10-26,36,978,2,7.6,83.3,4,0.028,2,1
CUST-02747,Latin America,SMB,2022-06-02,1,1489,1,5.7,96.82,7,0.034,0,1
CUST-02748,North America,SMB,2023-05-13,1,1144,1,10.0,218.49,11,0.109,0,0
CUST-02749,APAC,SMB,2022-01-31,12,1611,2,8.5,324.79,7,0.109,0,0
CUST-02750,North America,Enterprise,2021-04-21,12,1896,1,8.2,397.33,9,0.104,0,0
CUST-02751,APAC,SMB,2023-03-27,24,1191,1,6.6,89.77,5,0.134,0,0
CUST-02752,Europe,SMB,2022-03-22,1,1561,1,7.6,135.61,3,0.117,1,1
CUST-02753,Latin America,SMB,2025-11-13,12,229,3,7.9,174.46,5,0.005,1,1
CUST-02754,Europe,Enterprise,2024-12-22,1,555,1,8.8,22.27,6,0.136,0,0
CUST-02755,Europe,SMB,2023-02-07,1,1239,4,9.2,242.1,2,0.14,0,0
CUST-02756,North America,SMB,2023-02-19,36,1227,3,8.5,159.78,4,0.055,0,0
CUST-02757,APAC,SMB,2023-06-24,12,1102,1,5.2,339.53,11,0.06,1,0
CUST-02758,North America,Mid-Market,2022-07-09,12,1452,4,6.5,179.84,8,0.023,1,0
CUST-02759,Europe,SMB,2025-11-29,1,213,4,10.0,216.27,4,0.071,2,0
CUST-02760,North America,Mid-Market,2021-09-04,12,1760,2,6.1,243.64,4,0.121,0,0
CUST-02761,APAC,Mid-Market,2025-03-15,12,472,1,5.9,136.05,11,0.12,0,0
CUST-02762,Europe,Enterprise,2022-10-23,36,1346,0,9.8,196.42,11,0.112,1,0
CUST-02763,Latin America,Enterprise,2021-04-26,36,1891,0,7.3,177.29,4,0.169,2,0
CUST-02764,APAC,SMB,2023-06-19,12,1107,2,5.6,241.14,5,0.016,0,0
CUST-02765,Europe,Mid-Market,2021-09-12,1,1752,0,7.3,218.79,5,0.148,0,0
CUST-02766,North America,SMB,2025-07-17,12,348,1,7.2,193.04,8,0.159,0,0
CUST-02767,APAC,Mid-Market,2023-02-15,12,1231,2,7.9,83.55,8,0.007,0,0
CUST-02768,Latin America,Mid-Market,2021-12-19,24,1654,2,7.2,170.87,11,0.029,0,1
CUST-02769,Europe,Enterprise,2021-12-03,1,1670,1,8.6,308.9,5,0.161,1,0
CUST-02770,North America,Enterprise,2023-04-28,1,1159,4,7.2,92.67,4,0.063,1,1
CUST-02771,APAC,SMB,2023-07-06,1,1090,4,6.1,220.4,5,0.063,0,0
CUST-02772,North America,Mid-Market,2024-12-06,24,571,3,8.0,192.3,6,0.059,0,0
CUST-02773,Latin America,Mid-Market,2023-06-11,12,1115,1,5.3,189.57,6,0.077,0,1
CUST-02774,Latin America,Mid-Market,2025-06-20,24,375,3,10.0,125.39,9,0.159,0,0
CUST-02775,Europe,Enterprise,2023-10-01,12,1003,3,6.9,207.52,9,0.004,0,0
CUST-02776,Europe,SMB,2025-08-02,1,332,2,7.5,181.14,3,0.038,1,1
CUST-02777,North America,SMB,2021-05-09,1,1878,3,7.3,101.16,6,0.054,1,0
CUST-02778,Europe,SMB,2023-09-18,1,1016,1,5.9,153.4,6,0.105,0,0
CUST-02779,Latin America,Enterprise,2024-01-02,1,910,3,6.5,113.36,7,0.031,0,0
CUST-02780,Latin America,Enterprise,2022-07-20,36,1441,2,8.1,218.55,3,0.054,0,0
CUST-02781,North America,Mid-Market,2024-01-11,1,901,1,5.7,465.82,3,0.186,1,1
CUST-02782,Latin America,Mid-Market,2023-01-22,12,1255,0,6.2,187.17,2,0.154,0,0
CUST-02783,North America,SMB,2021-08-13,1,1782,3,6.8,356.44,9,0.043,0,0
CUST-02784,Europe,SMB,2023-06-10,1,1116,2,9.1,261.76,7,0.164,0,0
CUST-02785,APAC,SMB,2025-01-30,12,516,2,7.1,243.45,8,0.052,0,0
CUST-02786,Europe,SMB,2023-08-21,1,1044,0,7.6,208.82,8,0.107,1,0
CUST-02787,APAC,SMB,2025-06-11,1,384,4,9.8,97.41,9,0.141,3,1
CUST-02788,Europe,SMB,2021-11-05,1,1698,4,8.0,391.38,3,0.186,0,0
CUST-02789,North America,SMB,2021-07-09,24,1817,2,9.2,239.4,5,0.131,2,0
CUST-02790,Europe,SMB,2021-09-13,1,1751,2,8.3,135.13,2,0.195,0,0
CUST-02791,APAC,SMB,2022-09-28,36,1371,6,8.5,207.57,6,0.121,1,1
CUST-02792,APAC,SMB,2021-03-03,12,1945,3,4.9,131.5,4,0.055,0,0
CUST-02793,APAC,SMB,2023-10-19,1,985,1,8.5,197.44,7,0.107,0,1
CUST-02794,Europe,Enterprise,2023-02-18,36,1228,3,5.1,118.05,4,0.083,2,0
CUST-02795,APAC,Mid-Market,2022-01-15,24,1627,2,7.9,126.4,7,0.063,0,0
CUST-02796,APAC,SMB,2025-11-04,1,238,2,5.6,158.73,9,0.194,0,1
