date,region,avg_temp_c,precipitation_mm
2026-01-06,Latin America,24.5,0.0
2026-01-07,North America,17.5,8.1
2026-01-07,Europe,10.9,2.5
2026-01-07,APAC,23.4,0.0
2026-01-07,Latin America,24.6,0.0
2026-01-08,North America,17.4,0.0
2026-01-08,Europe,16.0,1.6
2026-01-08,APAC,27.9,0.0
2026-01-08,Latin America,27.2,4.2
2026-01-09,North America,19.9,2.5
2026-01-09,Europe,12.2,2.6
2026-01-09,APAC,29.6,0.0
2026-01-09,Latin America,31.0,8.1
2026-01-10,North America,19.6,0.0
2026-01-10,Europe,9.5,1.2
2026-01-10,APAC,28.7,6.4
2026-01-10,Latin America,25.5,1.1
2026-01-11,North America,24.6,0.0
2026-01-11,Europe,11.1,2.7
2026-01-11,APAC,29.4,0.8
2026-01-11,Latin America,28.7,13.0
2026-01-12,North America,16.2,0.3
2026-01-12,Europe,11.6,3.8
2026-01-12,APAC,29.1,2.9
2026-01-12,Latin America,29.8,0.0
2026-01-13,North America,18.6,6.8
2026-01-13,Europe,5.0,1.5
2026-01-13,APAC,31.3,8.5
2026-01-13,Latin America,24.2,12.6
2026-01-14,North America,17.2,0.0
2026-01-14,Europe,18.1,3.3
2026-01-14,APAC,33.4,1.0
2026-01-14,Latin America,22.5,0.8
2026-01-15,North America,16.1,2.9
2026-01-15,Europe,13.3,0.1
2026-01-15,APAC,32.4,5.9
2026-01-15,Latin America,26.3,2.1
2026-01-16,North America,20.2,0.0
2026-01-16,Europe,17.0,2.6
2026-01-16,APAC,25.4,0.0
2026-01-16,Latin America,28.3,0.4
2026-01-17,North America,20.9,0.0
2026-01-17,Europe,9.8,0.0
2026-01-17,APAC,27.6,8.2
2026-01-17,Latin America,21.1,0.2
2026-01-18,North America,23.9,1.0
2026-01-18,Europe,16.0,5.4
2026-01-18,APAC,26.6,0.4
2026-01-18,Latin America,26.5,0.0
2026-01-19,North America,18.3,0.0
2026-01-19,Europe,14.3,0.4
2026-01-19,APAC,28.5,5.5
2026-01-19,Latin America,30.4,6.3
2026-01-20,North America,20.8,0.0
2026-01-20,Europe,12.4,4.6
2026-01-20,APAC,30.2,7.1
2026-01-20,Latin America,32.9,5.4
2026-01-21,North America,15.1,0.0
2026-01-21,Europe,15.6,0.0
2026-01-21,APAC,31.7,0.0
2026-01-21,Latin America,24.5,2.7
2026-01-22,North America,19.9,2.2
2026-01-22,Europe,16.6,3.2
2026-01-22,APAC,35.3,2.8
2026-01-22,Latin America,30.7,6.6
2026-01-23,North America,25.2,0.1
2026-01-23,Europe,20.5,2.7
2026-01-23,APAC,30.7,0.0
2026-01-23,Latin America,32.2,0.0
2026-01-24,North America,21.1,6.6
2026-01-24,Europe,8.5,0.0
2026-01-24,APAC,34.7,0.0
2026-01-24,Latin America,26.9,5.5
2026-01-25,North America,19.1,2.8
2026-01-25,Europe,15.2,8.6
2026-01-25,APAC,31.7,2.2
2026-01-25,Latin America,28.3,5.1
2026-01-26,North America,21.6,1.4
2026-01-26,Europe,16.5,0.0
2026-01-26,APAC,29.3,3.0
2026-01-26,Latin America,32.5,0.8
2026-01-27,North America,15.3,1.1
2026-01-27,Europe,12.8,0.3
2026-01-27,APAC,31.3,0.2
2026-01-27,Latin America,28.7,3.2
2026-01-28,North America,18.3,0.7
2026-01-28,Europe,16.3,1.1
2026-01-28,APAC,28.8,0.0
2026-01-28,Latin America,31.5,7.9
2026-01-29,North America,19.4,1.7
2026-01-29,Europe,15.8,3.3
2026-01-29,APAC,30.7,0.0
2026-01-29,Latin America,32.3,4.1
2026-01-30,North America,23.1,5.9
2026-01-30,Europe,12.8,0.0
2026-01-30,APAC,30.5,0.0
2026-01-30,Latin America,27.3,0.0
2026-01-31,North America,21.1,1.9
2026-01-31,Europe,20.2,0.9
2026-01-31,APAC,33.2,0.0
2026-01-31,Latin America,26.8,2.2
2026-02-01,North America,20.4,0.0
2026-02-01,Europe,19.6,0.0
2026-02-01,APAC,38.1,2.2
2026-02-01,Latin America,31.2,7.7
2026-02-02,North America,23.4,0.0
2026-02-02,Europe,16.3,0.3
2026-02-02,APAC,29.5,11.0
2026-02-02,Latin America,29.8,0.0
2026-02-03,North America,21.7,0.6
2026-02-03,Europe,10.8,6.1
2026-02-03,APAC,26.9,0.0
2026-02-03,Latin America,27.0,6.1
2026-02-04,North America,16.6,4.3
2026-02-04,Europe,17.5,4.4
2026-02-04,APAC,27.8,0.5
2026-02-04,Latin America,28.5,3.9
2026-02-05,North America,14.1,0.0
2026-02-05,Europe,19.8,3.1
2026-02-05,APAC,26.0,0.0
2026-02-05,Latin America,22.8,0.8
2026-02-06,North America,19.5,0.1
2026-02-06,Europe,20.7,5.1
2026-02-06,APAC,35.6,0.0
2026-02-06,Latin America,33.0,5.4
2026-02-07,North America,22.6,0.2
2026-02-07,Europe,27.0,2.4
2026-02-07,APAC,30.7,2.9
2026-02-07,Latin America,33.0,4.3
2026-02-08,North America,24.4,6.4
2026-02-08,Europe,17.7,5.4
2026-02-08,APAC,34.4,0.0
2026-02-08,Latin America,34.4,0.0
2026-02-09,North America,19.3,1.4
2026-02-09,Europe,14.2,3.8
2026-02-09,APAC,30.1,1.8
2026-02-09,Latin America,31.9,1.7
2026-02-10,North America,22.2,4.7
2026-02-10,Europe,17.4,0.0
2026-02-10,APAC,35.2,7.9
2026-02-10,Latin America,31.6,5.7
2026-02-11,North America,21.5,2.4
2026-02-11,Europe,15.1,0.0
2026-02-11,APAC,30.8,19.0
2026-02-11,Latin America,29.4,0.0
2026-02-12,North America,25.8,0.0
2026-02-12,Europe,19.5,3.6
2026-02-12,APAC,38.9,6.8
2026-02-12,Latin America,33.5,3.6
2026-02-13,North America,18.8,0.0
2026-02-13,Europe,16.0,1.6
2026-02-13,APAC,30.4,0.0
2026-02-13,Latin America,35.4,2.4
2026-02-14,North America,20.9,3.5
2026-02-14,Europe,14.6,3.0
2026-02-14,APAC,30.4,7.9
2026-02-14,Latin America,29.0,11.3
2026-02-15,North America,21.6,0.4
2026-02-15,Europe,18.6,0.0
2026-02-15,APAC,35.8,6.2
2026-02-15,Latin America,29.0,5.3
2026-02-16,North America,19.9,0.0
2026-02-16,Europe,19.5,0.7
2026-02-16,APAC,31.4,0.0
2026-02-16,Latin America,33.3,0.0
2026-02-17,North America,20.7,0.0
2026-02-17,Europe,17.5,0.0
2026-02-17,APAC,30.2,7.8
2026-02-17,Latin America,34.7,3.8
2026-02-18,North America,27.0,1.2
2026-02-18,Europe,22.5,0.9
2026-02-18,APAC,33.9,0.8
2026-02-18,Latin America,27.8,5.4
2026-02-19,North America,24.7,0.2
2026-02-19,Europe,24.9,1.9
2026-02-19,APAC,29.1,2.8
2026-02-19,Latin America,37.7,0.0
2026-02-20,North America,22.9,0.0
2026-02-20,Europe,23.1,3.5
2026-02-20,APAC,38.1,0.0
2026-02-20,Latin America,37.3,0.6
2026-02-21,North America,22.3,0.0
2026-02-21,Europe,20.6,1.5
2026-02-21,APAC,33.7,0.0
2026-02-21,Latin America,29.9,0.4
2026-02-22,North America,27.4,0.0
2026-02-22,Europe,18.0,6.2
2026-02-22,APAC,34.4,0.9
2026-02-22,Latin America,33.3,10.5
2026-02-23,North America,24.0,0.0
2026-02-23,Europe,22.9,0.1
2026-02-23,APAC,35.6,4.2
2026-02-23,Latin America,34.8,4.3
2026-02-24,North America,30.2,7.8
2026-02-24,Europe,23.5,0.0
2026-02-24,APAC,36.3,0.0
2026-02-24,Latin America,29.5,2.3
2026-02-25,North America,25.0,1.1
2026-02-25,Europe,21.0,0.0
2026-02-25,APAC,29.7,0.0
2026-02-25,Latin America,36.6,6.2
2026-02-26,North America,23.8,0.3
2026-02-26,Europe,20.9,0.3
2026-02-26,APAC,32.5,8.3
2026-02-26,Latin America,32.2,4.0
2026-02-27,North America,21.0,1.4
2026-02-27,Europe,18.0,2.4
2026-02-27,APAC,32.2,0.5
2026-02-27,Latin America,33.0,0.0
2026-02-28,North America,22.1,1.2
2026-02-28,Europe,21.8,5.4
2026-02-28,APAC,33.4,0.0
2026-02-28,Latin America,37.0,22.5
2026-03-01,North America,22.3,2.1
2026-03-01,Europe,26.4,2.4
2026-03-01,APAC,31.1,1.1
2026-03-01,Latin America,27.7,0.5
2026-03-02,North America,21.8,5.2
2026-03-02,Europe,16.4,5.4
2026-03-02,APAC,29.4,0.0
2026-03-02,Latin America,33.2,4.7
2026-03-03,North America,19.4,0.0
2026-03-03,Europe,26.4,0.4
2026-03-03,APAC,36.7,2.5
2026-03-03,Latin America,32.2,15.4
2026-03-04,North America,22.1,1.0
2026-03-04,Europe,23.1,5.3
2026-03-04,APAC,35.4,13.4
2026-03-04,Latin America,26.8,10.5
2026-03-05,North America,22.1,0.0
2026-03-05,Europe,20.5,5.9
2026-03-05,APAC,32.4,0.0
2026-03-05,Latin America,33.5,2.8
2026-03-06,North America,24.9,0.0
2026-03-06,Europe,16.5,0.0
2026-03-06,APAC,38.1,5.7
2026-03-06,Latin America,33.8,9.5
2026-03-07,North America,22.2,0.0
2026-03-07,Europe,20.0,8.7
2026-03-07,APAC,31.4,1.9
2026-03-07,Latin America,35.2,0.3
2026-03-08,North America,18.7,1.6
2026-03-08,Europe,18.6,2.6
2026-03-08,APAC,39.2,0.0
2026-03-08,Latin America,37.2,0.0
2026-03-09,North America,27.2,3.4
2026-03-09,Europe,20.7,2.1
2026-03-09,APAC,32.7,0.0
2026-03-09,Latin America,32.9,2.9
2026-03-10,North America,23.9,4.0
2026-03-10,Europe,27.2,11.6
2026-03-10,APAC,37.0,0.0
2026-03-10,Latin America,31.9,0.6
2026-03-11,North America,24.1,4.1
2026-03-11,Europe,19.9,11.0
2026-03-11,APAC,36.9,0.0
2026-03-11,Latin America,38.0,0.0
2026-03-12,North America,29.2,3.6
2026-03-12,Europe,16.8,2.5
2026-03-12,APAC,38.9,1.8
2026-03-12,Latin America,36.8,0.0
2026-03-13,North America,22.0,6.0
2026-03-13,Europe,18.1,0.0
2026-03-13,APAC,38.6,1.3
2026-03-13,Latin America,32.3,0.0
2026-03-14,North America,24.4,1.4
2026-03-14,Europe,25.1,0.0
2026-03-14,APAC,37.9,8.3
2026-03-14,Latin America,30.9,2.8
2026-03-15,North America,24.0,0.0
2026-03-15,Europe,22.2,2.5
2026-03-15,APAC,34.2,3.9
2026-03-15,Latin America,32.7,0.3
2026-03-16,North America,19.9,1.7
2026-03-16,Europe,25.5,0.0
2026-03-16,APAC,39.0,1.7
2026-03-16,Latin America,32.9,2.4
2026-03-17,North America,27.7,0.0
2026-03-17,Europe,20.6,0.2
2026-03-17,APAC,30.5,0.8
2026-03-17,Latin America,34.9,0.0
2026-03-18,North America,19.0,0.0
2026-03-18,Europe,23.1,0.0
2026-03-18,APAC,42.3,6.6
2026-03-18,Latin America,34.5,2.1
2026-03-19,North America,23.3,0.1
2026-03-19,Europe,25.5,0.0
2026-03-19,APAC,41.0,22.3
2026-03-19,Latin America,33.9,0.7
2026-03-20,North America,23.6,3.2
2026-03-20,Europe,20.8,11.3
2026-03-20,APAC,37.5,0.0
2026-03-20,Latin America,34.1,8.1
2026-03-21,North America,27.3,3.2
2026-03-21,Europe,19.8,1.5
2026-03-21,APAC,41.1,5.9
2026-03-21,Latin America,31.2,4.7
2026-03-22,North America,22.3,0.0
2026-03-22,Europe,26.9,0.6
2026-03-22,APAC,36.6,0.0
2026-03-22,Latin America,32.1,2.6
2026-03-23,North America,24.1,0.0
2026-03-23,Europe,17.9,4.0
2026-03-23,APAC,34.9,2.2
2026-03-23,Latin America,27.8,2.6
2026-03-24,North America,29.8,0.8
2026-03-24,Europe,22.2,4.2
2026-03-24,APAC,33.9,6.7
2026-03-24,Latin America,31.5,9.7
2026-03-25,North America,20.9,6.5
2026-03-25,Europe,26.4,3.1
2026-03-25,APAC,34.9,0.7
2026-03-25,Latin America,36.2,0.0
2026-03-26,North America,30.8,1.8
2026-03-26,Europe,20.4,0.0
2026-03-26,APAC,37.2,0.0
2026-03-26,Latin America,36.8,1.0
2026-03-27,North America,24.2,0.0
2026-03-27,Europe,22.4,5.7
2026-03-27,APAC,35.1,8.3
2026-03-27,Latin America,33.7,0.6
2026-03-28,North America,28.4,3.8
2026-03-28,Europe,19.6,1.5
2026-03-28,APAC,35.4,0.7
2026-03-28,Latin America,34.2,0.5
2026-03-29,North America,24.7,7.4
2026-03-29,Europe,20.5,0.0
2026-03-29,APAC,33.4,2.0
2026-03-29,Latin America,34.5,0.5
2026-03-30,North America,26.7,6.6
2026-03-30,Europe,20.5,10.8
2026-03-30,APAC,35.0,0.0
2026-03-30,Latin America,29.4,0.0
2026-03-31,North America,20.6,0.0
2026-03-31,Europe,24.6,0.0
2026-03-31,APAC,34.7,12.6
2026-03-31,Latin America,30.5,0.0
2026-04-01,North America,22.8,1.4
2026-04-01,Europe,17.2,3.2
2026-04-01,APAC,35.5,0.0
2026-04-01,Latin America,33.7,0.0
2026-04-02,North America,24.7,1.8
2026-04-02,Europe,19.4,4.1
2026-04-02,APAC,37.2,8.4
2026-04-02,Latin America,33.1,1.2
2026-04-03,North America,26.6,13.0
2026-04-03,Europe,20.6,0.0
2026-04-03,APAC,34.3,0.0
2026-04-03,Latin America,35.1,3.9
2026-04-04,North America,25.2,7.7
2026-04-04,Europe,20.0,1.4
2026-04-04,APAC,34.9,3.6
2026-04-04,Latin America,29.0,0.3
2026-04-05,North America,17.7,1.5
2026-04-05,Europe,20.6,0.0
2026-04-05,APAC,31.1,0.3
2026-04-05,Latin America,32.2,0.0
2026-04-06,North America,26.2,3.0
2026-04-06,Europe,20.7,0.0
2026-04-06,APAC,36.9,0.0
2026-04-06,Latin America,34.9,2.7
2026-04-07,North America,25.5,2.6
2026-04-07,Europe,23.2,1.0
2026-04-07,APAC,40.4,1.6
2026-04-07,Latin America,29.9,4.6
2026-04-08,North America,22.4,4.5
2026-04-08,Europe,27.8,0.0
2026-04-08,APAC,39.1,0.0
2026-04-08,Latin America,37.8,0.9
2026-04-09,North America,27.3,4.8
2026-04-09,Europe,19.6,1.7
2026-04-09,APAC,36.7,1.5
2026-04-09,Latin America,32.1,15.8
2026-04-10,North America,26.2,9.9
2026-04-10,Europe,24.7,2.9
2026-04-10,APAC,34.6,0.0
2026-04-10,Latin America,32.2,0.7
2026-04-11,North America,22.4,6.5
2026-04-11,Europe,23.9,2.0
2026-04-11,APAC,34.8,0.8
2026-04-11,Latin America,29.5,0.0
2026-04-12,North America,24.0,2.6
2026-04-12,Europe,24.6,0.0
2026-04-12,APAC,36.6,1.3
2026-04-12,Latin America,34.1,0.0
2026-04-13,North America,28.6,9.1
2026-04-13,Europe,23.8,5.2
2026-04-13,APAC,33.8,0.0
2026-04-13,Latin America,33.9,7.3
2026-04-14,North America,28.7,7.7
2026-04-14,Europe,21.5,0.0
2026-04-14,APAC,39.0,0.0
2026-04-14,Latin America,36.7,2.8
2026-04-15,North America,21.0,1.6
2026-04-15,Europe,16.5,3.4
2026-04-15,APAC,38.4,1.1
2026-04-15,Latin America,37.8,1.4
2026-04-16,North America,24.1,0.0
2026-04-16,Europe,19.5,12.3
2026-04-16,APAC,31.7,5.3
2026-04-16,Latin America,36.7,4.7
2026-04-17,North America,26.2,6.8
2026-04-17,Europe,22.9,0.0
2026-04-17,APAC,34.7,0.0
2026-04-17,Latin America,33.8,0.0
2026-04-18,North America,32.0,5.2
2026-04-18,Europe,18.7,3.9
2026-04-18,APAC,37.9,1.4
2026-04-18,Latin America,31.7,2.4
2026-04-19,North America,24.6,0.0
2026-04-19,Europe,25.9,0.4
2026-04-19,APAC,30.6,2.3
2026-04-19,Latin America,32.1,3.4
2026-04-20,North America,22.1,1.5
2026-04-20,Europe,23.1,1.1
2026-04-20,APAC,34.9,1.6
2026-04-20,Latin America,32.0,2.8
2026-04-21,North America,23.3,0.1
2026-04-21,Europe,21.8,0.8
2026-04-21,APAC,26.4,18.5
2026-04-21,Latin America,35.3,4.1
2026-04-22,North America,21.8,0.7
2026-04-22,Europe,18.3,4.7
2026-04-22,APAC,31.1,0.8
2026-04-22,Latin America,32.6,0.0
2026-04-23,North America,28.7,0.0
2026-04-23,Europe,20.1,0.0
2026-04-23,APAC,38.9,2.2
2026-04-23,Latin America,29.6,4.1
2026-04-24,North America,24.1,0.0
2026-04-24,Europe,23.4,0.0
2026-04-24,APAC,32.0,0.0
2026-04-24,Latin America,26.6,1.4
2026-04-25,North America,23.2,6.4
2026-04-25,Europe,25.0,0.0
2026-04-25,APAC,40.7,4.1
2026-04-25,Latin America,33.2,0.7
2026-04-26,North America,20.4,13.1
2026-04-26,Europe,23.0,6.5
2026-04-26,APAC,34.7,4.0
2026-04-26,Latin America,35.6,5.6
2026-04-27,North America,22.3,0.4
2026-04-27,Europe,14.8,1.2
2026-04-27,APAC,38.6,3.3
2026-04-27,Latin America,28.2,0.7
2026-04-28,North America,25.2,4.1
2026-04-28,Europe,16.3,0.0
2026-04-28,APAC,36.5,1.5
2026-04-28,Latin America,34.4,8.6
2026-04-29,North America,22.8,0.2
2026-04-29,Europe,24.0,3.8
2026-04-29,APAC,34.6,5.0
2026-04-29,Latin America,32.6,5.2
2026-04-30,North America,24.8,0.0
2026-04-30,Europe,23.2,0.0
2026-04-30,APAC,35.4,8.2
2026-04-30,Latin America,35.1,6.3
2026-05-01,North America,28.1,6.7
2026-05-01,Europe,21.4,1.0
2026-05-01,APAC,32.7,3.7
2026-05-01,Latin America,33.6,1.2
2026-05-02,North America,23.9,1.2
2026-05-02,Europe,18.3,0.0
2026-05-02,APAC,33.3,7.8
2026-05-02,Latin America,28.2,1.5
2026-05-03,North America,19.7,0.0
2026-05-03,Europe,19.2,0.7
2026-05-03,APAC,30.7,7.0
2026-05-03,Latin America,34.0,0.0
2026-05-04,North America,17.8,0.0
2026-05-04,Europe,20.2,7.9
2026-05-04,APAC,34.8,1.2
2026-05-04,Latin America,32.2,5.3
2026-05-05,North America,17.9,7.0
2026-05-05,Europe,21.8,0.0
2026-05-05,APAC,32.8,0.0
2026-05-05,Latin America,32.1,7.5
2026-05-06,North America,22.1,10.7
2026-05-06,Europe,25.3,9.1
2026-05-06,APAC,27.7,2.0
2026-05-06,Latin America,35.8,0.3
2026-05-07,North America,23.6,0.5
2026-05-07,Europe,23.0,4.2
2026-05-07,APAC,36.6,0.8
2026-05-07,Latin America,34.2,8.4
2026-05-08,North America,24.9,2.5
2026-05-08,Europe,15.7,2.1
2026-05-08,APAC,33.8,3.3
2026-05-08,Latin America,30.8,0.0
2026-05-09,North America,24.8,0.4
2026-05-09,Europe,26.3,0.8
2026-05-09,APAC,32.8,0.0
2026-05-09,Latin America,33.8,0.1
2026-05-10,North America,23.6,0.0
2026-05-10,Europe,15.8,1.2
2026-05-10,APAC,37.2,3.5
2026-05-10,Latin America,28.2,4.1
2026-05-11,North America,19.3,1.3
2026-05-11,Europe,16.8,0.0
2026-05-11,APAC,36.3,4.1
2026-05-11,Latin America,24.6,14.6
2026-05-12,North America,25.1,2.0
2026-05-12,Europe,17.2,6.5
2026-05-12,APAC,34.1,0.0
2026-05-12,Latin America,33.3,1.8
2026-05-13,North America,18.2,0.0
2026-05-13,Europe,19.1,1.7
2026-05-13,APAC,35.2,0.8
2026-05-13,Latin America,32.7,0.2
2026-05-14,North America,24.7,3.5
2026-05-14,Europe,15.8,1.0
2026-05-14,APAC,36.8,5.2
2026-05-14,Latin America,31.2,2.6
2026-05-15,North America,26.3,0.1
2026-05-15,Europe,19.3,2.9
2026-05-15,APAC,34.5,0.0
2026-05-15,Latin America,33.2,5.9
2026-05-16,North America,26.3,4.8
2026-05-16,Europe,21.7,0.0
2026-05-16,APAC,34.7,3.2
2026-05-16,Latin America,26.5,3.8
2026-05-17,North America,25.7,0.8
2026-05-17,Europe,17.2,0.0
2026-05-17,APAC,33.6,1.0
2026-05-17,Latin America,32.4,10.8
2026-05-18,North America,22.5,2.4
2026-05-18,Europe,21.1,0.6
2026-05-18,APAC,27.6,4.2
2026-05-18,Latin America,32.4,2.0
2026-05-19,North America,20.9,1.7
2026-05-19,Europe,22.0,0.1
2026-05-19,APAC,32.8,0.7
2026-05-19,Latin America,27.1,0.3
2026-05-20,North America,29.0,2.8
2026-05-20,Europe,19.9,4.8
2026-05-20,APAC,34.8,7.4
2026-05-20,Latin America,27.2,3.1
2026-05-21,North America,22.6,0.2
2026-05-21,Europe,27.4,0.1
2026-05-21,APAC,38.5,4.1
2026-05-21,Latin America,27.5,4.7
2026-05-22,North America,19.5,1.4
2026-05-22,Europe,17.6,8.5
2026-05-22,APAC,28.4,1.9
2026-05-22,Latin America,29.3,9.9
2026-05-23,North America,19.1,0.0
2026-05-23,Europe,21.3,0.0
2026-05-23,APAC,33.3,0.0
2026-05-23,Latin America,33.3,12.9
2026-05-24,North America,22.5,2.3
2026-05-24,Europe,20.7,0.0
2026-05-24,APAC,31.8,2.8
2026-05-24,Latin America,28.3,1.1
2026-05-25,North America,25.3,1.6
2026-05-25,Europe,19.8,2.8
2026-05-25,APAC,31.8,0.0
2026-05-25,Latin America,35.2,0.7
2026-05-26,North America,21.1,0.2
2026-05-26,Europe,20.6,0.0
2026-05-26,APAC,29.5,0.2
2026-05-26,Latin America,30.1,4.6
2026-05-27,North America,23.8,0.6
2026-05-27,Europe,19.3,0.0
2026-05-27,APAC,34.8,2.1
2026-05-27,Latin America,23.7,2.7
2026-05-28,North America,20.3,8.9
2026-05-28,Europe,16.0,1.0
2026-05-28,APAC,34.6,0.0
2026-05-28,Latin America,31.5,0.8
2026-05-29,North America,20.0,0.0
2026-05-29,Europe,16.9,4.4
2026-05-29,APAC,32.3,5.4
2026-05-29,Latin America,28.0,0.0
2026-05-30,North America,23.6,2.1
2026-05-30,Europe,22.4,0.0
2026-05-30,APAC,35.5,2.4
2026-05-30,Latin America,32.6,4.2
2026-05-31,North America,18.0,10.9
2026-05-31,Europe,15.8,8.2
2026-05-31,APAC,31.4,0.7
2026-05-31,Latin America,32.2,1.5
2026-06-01,North America,21.2,4.1
2026-06-01,Europe,20.0,0.0
2026-06-01,APAC,31.2,11.1
2026-06-01,Latin America,31.3,2.9
2026-06-02,North America,23.6,2.7
2026-06-02,Europe,14.5,1.9
2026-06-02,APAC,32.4,0.0
2026-06-02,Latin America,33.8,0.1
2026-06-03,North America,15.6,0.0
2026-06-03,Europe,12.8,0.0
2026-06-03,APAC,32.3,3.6
2026-06-03,Latin America,26.9,2.0
2026-06-04,North America,27.1,8.0
2026-06-04,Europe,25.1,0.0
2026-06-04,APAC,30.6,0.0
2026-06-04,Latin America,31.7,0.0
2026-06-05,North America,24.0,0.0
2026-06-05,Europe,16.8,0.2
2026-06-05,APAC,30.8,0.0
2026-06-05,Latin America,24.2,2.8
2026-06-06,North America,26.1,1.9
2026-06-06,Europe,15.7,8.6
2026-06-06,APAC,28.2,6.9
2026-06-06,Latin America,28.2,0.0
2026-06-07,North America,20.9,6.5
2026-06-07,Europe,14.5,0.0
2026-06-07,APAC,34.7,2.3
2026-06-07,Latin America,25.7,3.3
2026-06-08,North America,20.1,0.0
2026-06-08,Europe,15.5,0.0
2026-06-08,APAC,34.8,2.8
2026-06-08,Latin America,25.5,4.1
2026-06-09,North America,15.9,0.1
2026-06-09,Europe,18.8,0.5
2026-06-09,APAC,24.1,2.7
2026-06-09,Latin America,27.1,2.4
2026-06-10,North America,21.4,0.2
2026-06-10,Europe,17.1,1.6
2026-06-10,APAC,24.9,8.4
2026-06-10,Latin America,28.9,14.2
2026-06-11,North America,15.4,1.7
2026-06-11,Europe,14.4,0.0
2026-06-11,APAC,27.7,2.6
2026-06-11,Latin America,23.5,0.0
2026-06-12,North America,18.8,1.6
2026-06-12,Europe,16.9,0.0
2026-06-12,APAC,26.8,4.8
2026-06-12,Latin America,29.8,0.0
2026-06-13,North America,16.9,0.0
2026-06-13,Europe,16.1,0.0
2026-06-13,APAC,30.7,1.0
2026-06-13,Latin America,23.2,1.8
2026-06-14,North America,22.8,2.0
2026-06-14,Europe,16.8,3.5
2026-06-14,APAC,35.2,0.0
2026-06-14,Latin America,33.1,1.3
2026-06-15,North America,14.6,3.6
2026-06-15,Europe,16.5,2.5
2026-06-15,APAC,28.1,2.0
2026-06-15,Latin America,33.1,2.8
2026-06-16,North America,23.4,0.0
2026-06-16,Europe,15.7,0.0
2026-06-16,APAC,26.3,0.5
2026-06-16,Latin America,29.1,14.3
2026-06-17,North America,14.8,4.5
2026-06-17,Europe,13.3,2.2
2026-06-17,APAC,33.6,0.0
2026-06-17,Latin America,21.0,1.3
2026-06-18,North America,19.8,0.1
2026-06-18,Europe,14.3,3.6
2026-06-18,APAC,32.2,2.0
2026-06-18,Latin America,29.1,0.5
2026-06-19,North America,18.7,9.4
2026-06-19,Europe,21.5,0.8
2026-06-19,APAC,26.4,1.4
2026-06-19,Latin America,22.9,2.9
2026-06-20,North America,18.0,1.3
2026-06-20,Europe,12.8,0.0
2026-06-20,APAC,30.4,0.0
2026-06-20,Latin America,25.0,1.6
2026-06-21,North America,16.7,0.0
2026-06-21,Europe,10.1,3.0
2026-06-21,APAC,28.7,2.2
2026-06-21,Latin America,22.4,0.0
2026-06-22,North America,10.6,2.8
2026-06-22,Europe,8.9,0.0
2026-06-22,APAC,30.0,0.0
2026-06-22,Latin America,20.8,2.1
2026-06-23,North America,14.9,0.4
2026-06-23,Europe,12.9,1.7
2026-06-23,APAC,29.6,0.0
2026-06-23,Latin America,23.4,16.2
2026-06-24,North America,18.4,1.7
2026-06-24,Europe,12.7,5.0
2026-06-24,APAC,28.7,2.6
2026-06-24,Latin America,23.0,0.0
2026-06-25,North America,17.3,7.7
2026-06-25,Europe,11.7,5.0
2026-06-25,APAC,24.0,0.0
2026-06-25,Latin America,25.5,2.1
2026-06-26,North America,24.2,5.5
2026-06-26,Europe,15.5,1.8
2026-06-26,APAC,23.4,0.2
2026-06-26,Latin America,24.3,7.1
2026-06-27,North America,13.7,0.4
2026-06-27,Europe,14.1,2.3
2026-06-27,APAC,27.6,1.8
2026-06-27,Latin America,27.8,5.0
2026-06-28,North America,12.0,4.9
2026-06-28,Europe,19.1,6.5
2026-06-28,APAC,27.5,4.1
2026-06-28,Latin America,23.4,7.4
2026-06-29,North America,19.4,7.0
2026-06-29,Europe,14.6,7.4
2026-06-29,APAC,29.7,0.2
2026-06-29,Latin America,28.3,0.5
2026-06-30,North America,20.3,0.7
2026-06-30,Europe,10.1,4.5
2026-06-30,APAC,27.5,7.8
2026-06-30,Latin America,22.4,16.7
