customer_id,region,segment,churn_probability,predicted_clv_12mo,top_churn_drivers
CUST-03269,APAC,Mid-Market,0.952,1404.43,satisfaction_score (+1.45); late_payments_last_year (+1.06); orders_last_year (+0.72)
CUST-00925,Latin America,Enterprise,0.099,1030.85,satisfaction_score (-0.85); contract_length_months (+0.67); segment_Enterprise (-0.41)
CUST-01918,North America,Mid-Market,0.099,404.14,satisfaction_score (-0.48); contract_length_months (-0.38); late_payments_last_year (-0.17)
CUST-01914,Latin America,SMB,0.099,1503.8,tenure_days (+1.02); satisfaction_score (-0.79); discount_pct (-0.43)
CUST-00642,North America,SMB,0.099,894.75,tenure_days (-0.83); contract_length_months (-0.57); satisfaction_score (+0.20)
CUST-02754,Europe,Enterprise,0.099,145.67,satisfaction_score (-0.72); segment_Enterprise (-0.65); tenure_days (+0.61)
CUST-02346,APAC,SMB,0.099,2548.7,satisfaction_score (-0.51); contract_length_months (-0.38); discount_pct (+0.32)
CUST-02788,Europe,SMB,0.099,1214.25,tenure_days (-0.85); contract_length_months (+0.65); satisfaction_score (-0.32)
CUST-00572,Europe,SMB,0.099,1422.38,late_payments_last_year (+0.91); contract_length_months (-0.52); satisfaction_score (-0.46)
CUST-03041,Latin America,Mid-Market,0.099,1077.5,satisfaction_score (-0.56); tenure_days (+0.50); discount_pct (-0.25)
CUST-01741,Europe,Mid-Market,0.099,2102.45,satisfaction_score (-0.78); tenure_days (+0.75); avg_order_value (-0.38)
CUST-02197,APAC,SMB,0.098,241.69,satisfaction_score (-0.57); contract_length_months (-0.35); support_tickets_last_year (-0.16)
CUST-01356,North America,Mid-Market,0.098,1539.01,satisfaction_score (-1.19); contract_length_months (+0.76); tenure_days (-0.52)
CUST-00305,Latin America,SMB,0.098,977.29,satisfaction_score (-0.66); contract_length_months (+0.66); tenure_days (-0.51)
CUST-03027,APAC,SMB,0.098,646.79,contract_length_months (-0.53); satisfaction_score (-0.25); avg_order_value (-0.20)
CUST-00700,Europe,Mid-Market,0.098,2225.71,contract_length_months (+0.68); tenure_days (-0.56); satisfaction_score (-0.54)
CUST-03709,North America,SMB,0.098,480.76,late_payments_last_year (+1.20); satisfaction_score (-1.03); contract_length_months (-0.66)
CUST-00555,Europe,SMB,0.098,646.08,satisfaction_score (-0.97); tenure_days (+0.68); contract_length_months (-0.52)
CUST-02777,North America,SMB,0.098,552.17,tenure_days (-0.81); contract_length_months (+0.78); avg_order_value (-0.41)
CUST-00993,APAC,Mid-Market,0.097,132.83,orders_last_year (+1.06); satisfaction_score (-0.90); contract_length_months (-0.41)
CUST-02976,North America,Mid-Market,0.097,395.73,satisfaction_score (-0.43); orders_last_year (+0.29); contract_length_months (-0.23)
CUST-02499,Europe,SMB,0.097,304.14,satisfaction_score (-0.93); contract_length_months (-0.79); tenure_days (+0.64)
CUST-02790,Europe,SMB,0.097,268.22,tenure_days (-0.86); contract_length_months (+0.63); satisfaction_score (-0.51)
CUST-01262,APAC,SMB,0.097,2042.57,satisfaction_score (+1.61); tenure_days (-1.48); contract_length_months (-0.57)
CUST-01159,APAC,Mid-Market,0.097,1999.12,satisfaction_score (-1.08); tenure_days (+0.77); contract_length_months (-0.51)
CUST-02694,Europe,SMB,0.097,277.16,satisfaction_score (-0.58); contract_length_months (-0.34); late_payments_last_year (-0.17)
CUST-02718,APAC,Mid-Market,0.097,746.74,tenure_days (+0.69); contract_length_months (-0.55); satisfaction_score (-0.51)
CUST-00569,Latin America,Enterprise,0.097,797.34,contract_length_months (+0.54); segment_Enterprise (-0.35); tenure_days (-0.33)
CUST-00225,APAC,SMB,0.097,1862.2,tenure_days (-0.82); discount_pct (-0.49); contract_length_months (+0.45)
CUST-00184,North America,SMB,0.097,400.93,contract_length_months (-0.38); satisfaction_score (-0.38); orders_last_year (+0.11)
CUST-00706,Latin America,SMB,0.097,402.07,contract_length_months (-0.66); tenure_days (+0.50); satisfaction_score (-0.40)
CUST-03411,Europe,Enterprise,0.097,2293.53,tenure_days (+0.72); satisfaction_score (-0.51); segment_Enterprise (-0.41)
CUST-03436,Europe,Mid-Market,0.097,581.01,contract_length_months (-0.58); satisfaction_score (-0.35); discount_pct (+0.18)
CUST-02410,Europe,Mid-Market,0.097,565.22,satisfaction_score (-0.48); contract_length_months (-0.45); orders_last_year (+0.24)
CUST-03560,North America,Mid-Market,0.097,1263.45,tenure_days (+0.64); satisfaction_score (-0.55); avg_order_value (-0.42)
CUST-02560,North America,Mid-Market,0.097,399.13,contract_length_months (-0.50); satisfaction_score (-0.29); late_payments_last_year (-0.19)
CUST-02032,Latin America,SMB,0.096,1784.9,tenure_days (+0.77); satisfaction_score (-0.57); contract_length_months (-0.39)
CUST-00875,Latin America,Mid-Market,0.096,1335.62,tenure_days (+0.76); contract_length_months (-0.62); satisfaction_score (-0.37)
CUST-03616,Europe,SMB,0.096,2291.23,tenure_days (+0.56); satisfaction_score (-0.54); contract_length_months (-0.36)
CUST-00548,Latin America,SMB,0.096,673.81,satisfaction_score (-0.96); tenure_days (+0.72); contract_length_months (-0.54)
CUST-02221,Latin America,Mid-Market,0.096,1855.07,satisfaction_score (-0.64); contract_length_months (-0.34); tenure_days (+0.30)
CUST-02459,Europe,Mid-Market,0.096,851.51,late_payments_last_year (+0.97); tenure_days (-0.90); contract_length_months (-0.47)
CUST-03653,North America,Mid-Market,0.096,237.47,contract_length_months (-0.52); late_payments_last_year (-0.17); satisfaction_score (-0.17)
CUST-03946,Europe,SMB,0.096,455.03,tenure_days (-0.61); contract_length_months (+0.59); avg_order_value (-0.27)
CUST-02962,North America,SMB,0.096,1708.72,tenure_days (+0.80); discount_pct (-0.40); contract_length_months (-0.39)
CUST-01154,APAC,SMB,0.096,282.54,satisfaction_score (-0.80); contract_length_months (+0.76); tenure_days (-0.57)
CUST-02061,Latin America,Mid-Market,0.096,973.04,contract_length_months (+0.64); satisfaction_score (-0.60); tenure_days (-0.35)
CUST-00514,Latin America,SMB,0.095,1236.57,contract_length_months (+0.65); tenure_days (-0.65); satisfaction_score (-0.62)
CUST-01243,Latin America,Mid-Market,0.095,1341.73,satisfaction_score (-1.23); tenure_days (+1.13); contract_length_months (-0.52)
CUST-02666,Europe,Enterprise,0.095,851.21,satisfaction_score (-0.41); segment_Enterprise (-0.38); contract_length_months (-0.37)
CUST-00328,North America,Mid-Market,0.095,1121.81,tenure_days (+0.55); satisfaction_score (-0.53); contract_length_months (-0.35)
CUST-02915,Latin America,SMB,0.095,467.65,tenure_days (+0.62); contract_length_months (-0.35); avg_order_value (-0.31)
CUST-01808,Latin America,SMB,0.095,1216.84,late_payments_last_year (+0.85); satisfaction_score (-0.83); tenure_days (+0.64)
CUST-03635,Latin America,SMB,0.095,2116.78,contract_length_months (+0.73); satisfaction_score (-0.63); tenure_days (-0.61)
CUST-00964,Latin America,SMB,0.095,816.91,satisfaction_score (-0.94); tenure_days (+0.88); contract_length_months (-0.32)
CUST-03559,Europe,SMB,0.095,707.0,contract_length_months (-0.53); satisfaction_score (-0.35); avg_order_value (+0.18)
CUST-01445,North America,SMB,0.095,1002.54,tenure_days (+0.61); contract_length_months (-0.58); satisfaction_score (-0.46)
CUST-03942,North America,SMB,0.095,1154.49,discount_pct (-0.48); satisfaction_score (-0.47); tenure_days (+0.37)
CUST-01224,APAC,SMB,0.094,4912.36,satisfaction_score (-1.05); contract_length_months (-0.39); discount_pct (+0.19)
CUST-02633,Europe,Mid-Market,0.094,467.05,tenure_days (-0.51); contract_length_months (-0.42); avg_order_value (+0.18)
CUST-03940,North America,SMB,0.094,1015.35,contract_length_months (-0.59); tenure_days (-0.36); discount_pct (+0.26)
CUST-00646,APAC,SMB,0.094,938.18,tenure_days (+0.55); satisfaction_score (-0.49); avg_order_value (-0.47)
CUST-02905,APAC,Mid-Market,0.094,592.87,contract_length_months (-0.44); satisfaction_score (-0.44); support_tickets_last_year (-0.21)
CUST-03363,Latin America,Enterprise,0.094,779.49,satisfaction_score (-0.80); segment_Enterprise (-0.72); contract_length_months (+0.62)
CUST-03266,North America,SMB,0.094,652.68,discount_pct (-0.80); satisfaction_score (-0.60); contract_length_months (+0.48)
CUST-03580,Latin America,SMB,0.094,594.78,contract_length_months (-0.52); satisfaction_score (-0.42); avg_order_value (+0.28)
CUST-00057,Latin America,SMB,0.094,1349.58,tenure_days (+0.67); contract_length_months (-0.53); satisfaction_score (-0.52)
CUST-00288,North America,Mid-Market,0.093,963.4,satisfaction_score (-0.91); contract_length_months (+0.80); tenure_days (-0.56)
CUST-01734,Latin America,Mid-Market,0.093,2360.45,tenure_days (+0.71); contract_length_months (-0.60); satisfaction_score (-0.53)
CUST-02349,APAC,Mid-Market,0.093,967.92,tenure_days (-0.50); satisfaction_score (-0.40); orders_last_year (+0.39)
CUST-01073,APAC,SMB,0.093,1084.2,contract_length_months (-0.55); tenure_days (+0.22); late_payments_last_year (-0.19)
CUST-00353,North America,Enterprise,0.093,373.66,satisfaction_score (-0.85); discount_pct (-0.65); contract_length_months (+0.55)
CUST-00185,Latin America,Mid-Market,0.093,492.4,tenure_days (+0.49); satisfaction_score (-0.47); contract_length_months (-0.37)
CUST-01390,Latin America,SMB,0.093,1285.42,tenure_days (-0.27); orders_last_year (-0.16); contract_length_months (-0.16)
CUST-00675,Europe,SMB,0.093,1194.89,contract_length_months (-0.38); satisfaction_score (-0.30); avg_order_value (-0.22)
CUST-03926,Europe,SMB,0.093,354.92,satisfaction_score (-0.49); contract_length_months (-0.33); late_payments_last_year (-0.15)
CUST-01191,Latin America,Mid-Market,0.093,291.94,contract_length_months (-0.54); region_Latin America (-0.20); late_payments_last_year (-0.18)
CUST-02353,Latin America,SMB,0.093,325.28,tenure_days (-0.77); contract_length_months (+0.67); satisfaction_score (-0.44)
CUST-02842,Latin America,Mid-Market,0.092,2220.79,tenure_days (+0.54); satisfaction_score (-0.51); contract_length_months (-0.42)
CUST-02230,APAC,SMB,0.092,1432.16,contract_length_months (-0.61); discount_pct (+0.59); satisfaction_score (-0.56)
CUST-00362,Europe,SMB,0.092,617.68,late_payments_last_year (+1.16); tenure_days (-0.91); satisfaction_score (-0.45)
CUST-02803,Europe,SMB,0.092,764.53,satisfaction_score (-0.42); contract_length_months (-0.36); avg_order_value (-0.25)
CUST-02744,Europe,Mid-Market,0.092,1122.27,contract_length_months (-0.40); satisfaction_score (-0.24); support_tickets_last_year (-0.15)
CUST-03309,Europe,Enterprise,0.092,572.22,tenure_days (-0.72); contract_length_months (+0.55); segment_Enterprise (-0.40)
CUST-02322,Latin America,SMB,0.092,1282.99,tenure_days (+0.62); satisfaction_score (-0.51); contract_length_months (-0.40)
CUST-03515,North America,SMB,0.092,2781.34,avg_order_value (-0.42); contract_length_months (-0.30); tenure_days (+0.26)
CUST-02301,Europe,SMB,0.092,525.44,satisfaction_score (+1.27); tenure_days (-0.99); contract_length_months (-0.69)
CUST-00930,Latin America,Mid-Market,0.092,1302.7,late_payments_last_year (+1.07); tenure_days (-0.60); satisfaction_score (-0.56)
CUST-02568,Latin America,Enterprise,0.092,530.85,tenure_days (+0.49); segment_Enterprise (-0.44); contract_length_months (-0.43)
CUST-00261,APAC,SMB,0.092,1519.55,contract_length_months (-0.58); satisfaction_score (-0.48); tenure_days (+0.46)
CUST-00645,APAC,Mid-Market,0.092,998.6,tenure_days (-0.86); contract_length_months (+0.69); satisfaction_score (-0.43)
CUST-00053,APAC,SMB,0.092,562.29,tenure_days (-1.10); contract_length_months (+0.66); satisfaction_score (-0.36)
CUST-02629,Europe,Mid-Market,0.092,1144.86,satisfaction_score (-0.91); tenure_days (+0.57); contract_length_months (-0.54)
CUST-02258,Europe,SMB,0.091,3238.06,tenure_days (-0.75); contract_length_months (+0.72); satisfaction_score (-0.63)
CUST-02400,Europe,SMB,0.091,978.9,contract_length_months (-0.57); satisfaction_score (-0.38); avg_order_value (-0.18)
CUST-03811,North America,SMB,0.091,4337.38,satisfaction_score (-0.90); tenure_days (-0.74); contract_length_months (+0.70)
CUST-03518,North America,SMB,0.091,1161.18,tenure_days (-1.08); contract_length_months (+0.85); satisfaction_score (-0.77)
CUST-02899,Europe,Enterprise,0.091,1138.16,contract_length_months (+0.65); tenure_days (-0.56); satisfaction_score (-0.52)
CUST-02142,Latin America,SMB,0.091,602.13,tenure_days (-0.53); satisfaction_score (+0.45); contract_length_months (-0.31)
CUST-03573,Latin America,SMB,0.091,823.89,tenure_days (-1.24); contract_length_months (+0.63); satisfaction_score (-0.45)
CUST-02406,Latin America,SMB,0.091,1178.03,satisfaction_score (-0.52); contract_length_months (-0.34); orders_last_year (-0.21)
CUST-00962,North America,SMB,0.091,2625.63,discount_pct (-1.22); satisfaction_score (-0.77); tenure_days (+0.65)
CUST-00557,North America,Mid-Market,0.091,901.93,tenure_days (-0.46); contract_length_months (-0.41); satisfaction_score (-0.32)
CUST-02478,Europe,SMB,0.091,934.13,contract_length_months (-0.34); satisfaction_score (-0.34); avg_order_value (-0.15)
CUST-00800,APAC,SMB,0.09,755.63,contract_length_months (-0.42); tenure_days (-0.31); late_payments_last_year (-0.15)
CUST-01277,APAC,SMB,0.09,636.46,tenure_days (-0.86); contract_length_months (+0.64); satisfaction_score (-0.46)
CUST-01451,Europe,SMB,0.09,513.25,satisfaction_score (-0.38); contract_length_months (-0.35); avg_order_value (-0.23)
CUST-00132,Europe,Enterprise,0.09,2704.02,contract_length_months (+0.81); satisfaction_score (-0.57); tenure_days (-0.43)
CUST-03906,North America,SMB,0.09,1282.87,satisfaction_score (-0.50); tenure_days (+0.44); contract_length_months (-0.43)
CUST-00096,APAC,SMB,0.09,1772.7,tenure_days (+0.70); contract_length_months (-0.65); satisfaction_score (-0.48)
CUST-02715,APAC,Enterprise,0.09,798.93,contract_length_months (+0.67); satisfaction_score (-0.54); tenure_days (-0.49)
CUST-02374,North America,Enterprise,0.09,962.55,contract_length_months (-0.59); segment_Enterprise (-0.48); tenure_days (+0.44)
CUST-03372,Latin America,Mid-Market,0.09,671.41,contract_length_months (-0.56); tenure_days (+0.53); satisfaction_score (-0.35)
CUST-02845,North America,Mid-Market,0.09,555.73,contract_length_months (-0.59); tenure_days (+0.54); satisfaction_score (-0.45)
CUST-03339,APAC,SMB,0.09,586.95,tenure_days (+0.64); satisfaction_score (-0.56); avg_order_value (-0.39)
CUST-01175,Europe,SMB,0.089,1170.12,contract_length_months (-0.61); satisfaction_score (-0.47); tenure_days (+0.18)
CUST-01462,Latin America,SMB,0.089,231.59,contract_length_months (+0.71); tenure_days (-0.60); satisfaction_score (-0.54)
CUST-02849,North America,Enterprise,0.089,1239.9,satisfaction_score (-0.82); late_payments_last_year (+0.68); contract_length_months (+0.56)
CUST-02190,Europe,SMB,0.089,1098.83,discount_pct (-1.17); tenure_days (+0.48); satisfaction_score (-0.45)
CUST-00426,APAC,Enterprise,0.089,1029.0,satisfaction_score (-0.68); contract_length_months (+0.59); segment_Enterprise (-0.47)
CUST-02789,North America,SMB,0.089,1142.59,tenure_days (-0.91); late_payments_last_year (+0.79); satisfaction_score (-0.71)
CUST-01856,Latin America,SMB,0.089,753.82,tenure_days (-1.18); contract_length_months (+0.62); satisfaction_score (-0.46)
CUST-00851,APAC,SMB,0.089,374.5,tenure_days (-0.70); avg_order_value (+0.60); contract_length_months (-0.53)
CUST-01099,APAC,SMB,0.089,1010.47,contract_length_months (+0.72); tenure_days (-0.64); satisfaction_score (-0.51)
CUST-00357,Europe,SMB,0.089,234.53,satisfaction_score (-0.47); contract_length_months (-0.35); late_payments_last_year (-0.15)
CUST-00499,Latin America,SMB,0.089,2153.72,tenure_days (+0.65); contract_length_months (-0.65); avg_order_value (-0.28)
CUST-01033,Latin America,SMB,0.089,498.15,tenure_days (-0.72); contract_length_months (+0.72); satisfaction_score (-0.39)
CUST-01557,North America,Mid-Market,0.088,1180.73,satisfaction_score (-0.48); contract_length_months (-0.39); avg_order_value (+0.26)
CUST-03892,APAC,SMB,0.088,525.49,satisfaction_score (-0.89); contract_length_months (-0.68); avg_order_value (+0.58)
CUST-02585,North America,SMB,0.088,1100.6,satisfaction_score (-0.69); discount_pct (-0.64); tenure_days (+0.48)
CUST-02169,Europe,SMB,0.088,1615.97,satisfaction_score (-0.53); contract_length_months (-0.36); avg_order_value (-0.18)
CUST-01555,Latin America,SMB,0.088,1007.27,tenure_days (-0.99); contract_length_months (+0.78); satisfaction_score (-0.75)
CUST-00419,Europe,Mid-Market,0.088,1537.6,contract_length_months (-0.68); satisfaction_score (-0.57); tenure_days (+0.46)
CUST-01865,Europe,SMB,0.088,1101.76,satisfaction_score (-1.14); late_payments_last_year (+1.12); contract_length_months (-0.76)
CUST-03541,North America,SMB,0.088,329.92,satisfaction_score (-1.12); late_payments_last_year (+0.97); contract_length_months (-0.46)
CUST-01267,North America,SMB,0.088,1419.69,support_tickets_last_year (+1.31); tenure_days (-1.26); satisfaction_score (-0.64)
CUST-00029,North America,Mid-Market,0.088,1043.22,satisfaction_score (-0.44); contract_length_months (-0.41); support_tickets_last_year (-0.15)
CUST-01857,Latin America,SMB,0.088,1174.22,tenure_days (+0.47); satisfaction_score (-0.38); contract_length_months (-0.34)
CUST-02420,Europe,SMB,0.088,288.64,satisfaction_score (-1.01); contract_length_months (-0.51); avg_order_value (+0.49)
CUST-00810,Europe,SMB,0.088,1611.94,satisfaction_score (-0.74); tenure_days (+0.67); contract_length_months (-0.38)
CUST-00760,APAC,SMB,0.088,2289.1,satisfaction_score (-0.59); tenure_days (-0.51); contract_length_months (-0.29)
CUST-00416,Latin America,Enterprise,0.087,480.53,contract_length_months (+0.54); segment_Enterprise (-0.46); satisfaction_score (-0.29)
CUST-01028,North America,Mid-Market,0.087,329.61,contract_length_months (-0.54); late_payments_last_year (-0.21); tenure_days (-0.20)
CUST-00774,North America,Mid-Market,0.087,1511.35,satisfaction_score (-0.62); contract_length_months (-0.36); support_tickets_last_year (-0.16)
